-3.055712,4.726437,-5.537387,,2.207162,3.328769,-1.900021,,340.4271,213.5262,348.3218,,331.1557,110.7737,56.88091,,0.008300781,,78.34209,80.2716,75.39849,
-3.096798,4.507212,-5.54897,,2.203762,3.32334,-1.895539,,337.9747,210.2318,344.5853,,331.0843,110.7214,56.95586,,0.1181641,,77.0208,78.86077,73.3848,
-3.06297,4.487792,-5.523536,,2.200365,3.317912,-1.891054,,338.9166,209.9638,346.1053,,331.0862,110.6715,56.95639,,0.222168,,78.93598,80.89005,75.9696,
-3.129315,4.48516,-5.462423,,2.199746,3.307055,-1.891462,,339.5698,208.804,350.3667,,331.1612,110.6004,56.95576,,0.3295898,,81.97359,84.12249,82.78131,
-3.08828,4.513178,-5.391473,,2.200592,3.296058,-1.88419,,340.191,207.004,353.1771,,331.0918,110.7075,56.93052,,0.4375,,83.76633,86.12425,87.55141,
-3.01937,4.541635,-5.24464,,2.19383,3.285199,-1.875203,,341.786,205.9297,358.6487,,331.0936,110.6812,56.85779,,0.5410156,,84.30101,86.8046,89.38094,
-2.688003,4.675574,-4.903763,,2.187082,3.274341,-1.866204,,343.7299,204.2516,3.819293,,331.0204,110.7259,56.93219,,0.6459961,,84.00664,86.44879,88.93894,
-2.428628,4.833564,-4.422226,,2.182124,3.268773,-1.849335,,345.5986,204.2116,7.241342,,330.9529,110.8068,56.83419,,0.7539063,,83.17493,85.54479,86.73833,
-2.690352,4.780452,-3.409072,,2.184896,3.263344,-1.854224,,348.2133,202.7121,11.13624,,330.9475,111.0037,56.90588,,0.8613281,,81.23689,83.42447,81.09763,
-2.619616,4.747096,-2.919918,,2.184896,3.263344,-1.854224,,348.2753,202.2055,11.95115,,330.9421,111.2241,56.90431,,0.9677734,,79.0307,80.95987,76.28615,
-2.958204,4.69803,-2.394192,,2.189152,3.257777,-1.851445,,347.9848,201.5834,12.58829,,330.9462,111.3101,56.87793,,1.075195,,77.43723,79.43652,73.99657,
-3.095208,4.57856,-2.186232,,2.189152,3.257777,-1.851445,,347.1807,201.2692,10.33476,,330.9585,110.7958,56.95477,,1.179688,,78.72488,80.84085,76.2598,
-3.258062,4.547715,-2.076945,,2.189152,3.257777,-1.851445,,347.1682,200.9746,9.269628,,330.962,110.6489,56.95576,,1.289063,,81.70969,83.72586,81.80759,
-3.378676,4.477464,-1.989678,,2.19529,3.257777,-1.860833,,346.7642,200.625,8.469332,,330.9656,110.4548,56.95676,,1.395996,,83.46406,85.40251,85.43782,
-3.485953,4.405835,-1.900351,,2.199835,3.257644,-1.857858,,346.9941,200.2619,8.594752,,330.9711,110.4674,56.85758,,1.503906,,83.51612,85.44827,86.5295,
-3.618392,4.32367,-1.761503,,2.202906,3.257644,-1.862549,,346.7987,199.5617,8.553869,,330.9711,110.4439,56.85758,,1.610352,,82.68779,84.61664,85.46537,
-3.723238,4.268741,-1.641111,,2.202906,3.257644,-1.862549,,346.288,199.056,8.643109,,330.9711,110.4439,56.85758,,1.717773,,81.66855,83.66029,82.6257,
-3.847056,4.232446,-1.350458,,2.205979,3.257644,-1.867238,,346.7871,198.1925,9.401678,,330.9728,110.3469,56.85806,,1.824707,,79.4884,81.57668,77.12521,
-3.909626,4.172678,-1.281055,,2.205979,3.257644,-1.867238,,346.4502,197.9617,9.757846,,330.9711,110.4203,56.93082,,1.932617,,78.0071,80.02422,74.82151,
-3.893691,4.14716,-1.278762,,2.205979,3.257644,-1.867238,,345.9379,197.8721,9.68912,,330.9694,110.4938,56.93033,,2.040039,,78.82073,80.84142,76.56638,
-3.881974,4.101123,-1.286073,,2.205979,3.257644,-1.867238,,345.5693,197.9072,9.549055,,330.9659,110.6407,56.8561,,2.146973,,81.30843,83.45235,80.96613,
-3.879379,4.049485,-1.283716,,2.210522,3.257511,-1.86426,,345.2033,197.8935,9.479275,,330.9664,110.8737,56.82872,,2.25,,82.4548,84.66482,83.18892,
-3.873966,4.059621,-1.286209,,2.207451,3.257511,-1.859572,,344.9838,197.8617,9.408153,,330.9664,110.8972,56.82872,,2.355957,,82.29375,84.56924,83.99195,
-3.844825,3.990629,-1.198827,,2.207451,3.257511,-1.859572,,344.6433,197.6601,9.369853,,330.9664,110.8972,56.82872,,2.463867,,81.47328,83.7645,82.93615,
-3.830052,4.016642,-0.982183,,2.210522,3.257511,-1.86426,,344.282,197.5484,9.785491,,330.9681,110.8002,56.90246,,2.570801,,80.251,82.44878,79.05772,
-3.861716,3.956452,-0.953135,,2.210522,3.257511,-1.86426,,344.2693,197.6507,9.923344,,331.0379,110.9494,56.90039,,2.677734,,78.91732,80.97868,76.43118,
-3.914796,3.978893,-0.864697,,2.210522,3.257511,-1.86426,,344.2883,197.4405,10.29378,,330.963,111.0206,56.82774,,2.789063,,78.87771,80.84604,76.649,
-3.938239,3.986274,-0.8067694,,2.210522,3.257511,-1.86426,,344.1153,197.2068,10.40265,,331.0396,110.8759,56.90087,,2.895996,,80.45632,82.51769,79.48652,
-3.954135,3.848092,-0.7901411,,2.210522,3.257511,-1.86426,,343.7817,197.1541,10.50613,,330.9664,110.8737,56.82872,,3.003906,,81.41709,83.54427,81.05166,
-3.980727,3.801419,-0.7738051,,2.210522,3.257511,-1.86426,,343.402,197.2294,10.65334,,330.9664,110.8737,56.82872,,3.110352,,81.35101,83.59129,81.41655,
-4.009161,3.758937,-0.7530127,,2.210522,3.257511,-1.86426,,343.1548,197.2449,10.77795,,331.0396,110.8759,56.82764,,3.216797,,80.46405,82.79617,80.16394,
-4.020468,3.753248,-0.7512383,,2.210522,3.257511,-1.86426,,342.7732,197.1538,10.82969,,330.9647,110.9471,56.82823,,3.321777,,79.16615,81.39606,77.07101,
-4.036174,3.763532,-0.7520227,,2.210522,3.257511,-1.86426,,342.7395,197.1151,10.85817,,330.963,111.0206,56.82774,,3.428711,,78.72025,80.70029,76.26362,
-4.044792,3.764925,-0.7455382,,2.210522,3.257511,-1.86426,,342.7747,197.1055,10.89036,,330.9579,111.241,56.82621,,3.537109,,79.77094,81.77399,78.43357,
-4.072348,3.766966,-0.7370477,,2.210522,3.257511,-1.86426,,342.8626,197.1289,10.89756,,330.9596,111.1675,56.82673,,3.641113,,80.75317,82.94167,80.20483,
-4.138654,3.74989,-0.6684632,,2.210522,3.257511,-1.86426,,343.0251,196.8253,11.23526,,330.9562,111.3145,56.82571,,3.748047,,81.38205,83.54161,81.05994,
-4.187944,3.741248,-0.5401435,,2.210522,3.257511,-1.86426,,342.7562,196.341,11.60178,,331.0243,111.5371,56.89634,,3.853027,,80.89389,83.02719,80.46397,
-4.246537,3.776711,-0.1249466,,2.210522,3.257511,-1.86426,,342.5007,195.1947,12.14525,,330.9477,111.6818,56.82314,,3.958984,,81.65539,81.77991,77.98763,
-4.204521,3.786236,0.05823708,,2.210522,3.257511,-1.86426,,342.1924,195.2442,12.11978,,331.0277,111.3902,56.89737,,4.064453,,83.19384,80.76365,79.58649,
-4.199918,3.764558,0.06078625,,2.210522,3.257511,-1.86426,,342.1519,195.6417,12.16655,,330.9562,111.3145,56.82571,,4.169922,,83.44119,82.39699,83.13868,
-4.241273,3.686335,0.08901978,,2.210522,3.257511,-1.86426,,342.1159,195.6322,12.29066,,330.9579,111.241,56.82621,,4.275391,,83.98144,87.04433,86.23353,
-4.279921,3.623688,0.1154079,,2.210522,3.257511,-1.86426,,341.9969,195.5486,12.46626,,330.9596,111.1675,56.82673,,4.383301,,83.4542,89.68552,88.09831,
-4.335028,3.705696,0.09743023,,2.210522,3.257511,-1.86426,,341.7191,195.7168,12.19578,,331.0345,111.0963,56.89939,,4.485352,,0.005231519,89.95557,89.1555,
-4.339788,3.715364,0.0591135,,2.213595,3.257511,-1.868946,,341.6608,195.6395,11.37588,,330.9613,111.0705,56.82724,,4.588379,,0.001245168,87.73043,90.68133,
-4.335464,3.682446,0.02592468,,2.213595,3.257511,-1.868946,,341.8353,195.4005,11.33686,,331.0328,111.1462,56.82564,,4.693359,,0.002581715,85.05909,90.65981,
-4.304478,3.784442,0.01432896,,2.213595,3.257511,-1.868946,,341.6443,195.5278,11.15614,,330.9545,111.3644,56.82521,,4.796875,,0.0001782555,85.21086,85.45682,
-3.427999,4.103656,-0.551898,,2.213595,3.257511,-1.868946,,340.0518,197.5686,8.031231,,330.946,111.7317,56.82262,,4.90332,,0.003760252,85.63718,80.79967,
-0.9805546,4.819333,-1.649418,,2.210522,3.257511,-1.86426,,338.0791,201.701,1.051704,,330.9528,111.4614,56.89793,,5.012207,,0.006203989,83.14906,79.27749,
1.115336,5.204671,-2.214542,,2.210522,3.257511,-1.86426,,338.8522,204.5591,1.132218,,330.9341,112.2697,56.81889,,5.11377,,0.003079472,81.04526,77.54897,
3.165733,5.732413,-2.124949,,2.219458,3.252082,-1.878504,,341.0104,206.4283,3.916221,,330.987,113.0831,56.81114,,5.223145,,0.0002680984,81.19082,76.53714,
4.226152,5.648692,-1.468891,,2.223709,3.246522,-1.87571,,343.4239,205.472,8.87218,,331.0169,112.0667,56.86641,,5.32959,,0.0007337402,81.88076,80.57169,
4.241281,5.421061,-0.959826,,2.227962,3.240965,-1.872914,,343.4274,203.7747,11.0249,,331.0313,111.7118,56.77,,5.432617,,0.0006470082,84.53617,82.44379,
3.958044,4.709611,-0.6477165,,2.227962,3.240965,-1.872914,,341.4982,201.6386,13.05848,,331.0428,111.1975,56.84673,,5.539063,,0.0004259488,87.04392,83.26259,
3.898993,4.132106,-0.5236263,,2.227962,3.240965,-1.872914,,339.3188,200.3381,13.71586,,331.0461,111.0506,56.84771,,5.645508,,0.002836411,84.14893,83.78767,
4.002281,3.950082,-0.252573,,2.227962,3.240965,-1.872914,,337.1674,200.1343,13.4611,,331.0461,111.0506,56.84771,,5.751465,,0.001460019,81.48242,79.81169,
4.079466,3.783557,-0.08875942,,2.227962,3.240965,-1.872914,,336.0603,200.2887,13.20762,,331.0461,111.0506,56.84771,,5.855957,,0.0009529748,79.93412,78.30237,
4.116784,3.773909,-0.02324581,,2.227677,3.235535,-1.873101,,335.0121,201.1459,12.78658,,331.0494,110.9037,56.92191,,5.961914,,0.0006618812,77.77551,79.80014,
4.213686,4.050907,-0.3108726,,2.22886,3.229979,-1.865624,,334.6848,202.347,11.86975,,331.0519,111.0867,56.82187,,6.063965,,0.0004814254,81.49445,80.08354,
4.258237,4.027196,-0.2765121,,2.22886,3.229979,-1.865625,,335.4993,202.6401,11.76616,,330.982,110.9377,56.89708,,6.171875,,0.005549123,89.05399,83.0686,
4.263896,3.987927,-0.2770548,,2.22886,3.229979,-1.865624,,335.4248,202.4861,11.74132,,330.982,110.9377,56.82384,,6.276855,,0.001969438,90.62205,88.1426,
4.221896,3.891655,-0.1310234,,2.231934,3.229979,-1.870304,,335.0212,201.9474,12.10113,,330.982,110.9141,56.82384,,6.386719,,0.010384,89.6726,94.23339,
4.239208,3.836936,-0.09057522,,2.231934,3.229979,-1.870304,,334.474,202.0395,12.10635,,330.982,110.9141,56.82383,,6.493652,,0.008732142,88.84509,96.10161,
4.192772,3.773141,0.1071615,,2.231934,3.229979,-1.870304,,334.2083,201.8334,12.31493,,330.982,110.9141,56.82384,,6.597168,,0.004072137,87.82935,95.05569,
4.199177,3.708476,0.3028774,,2.231934,3.229979,-1.870304,,334.0234,201.3761,12.50952,,330.982,110.9141,56.82383,,6.704102,,0.002417224,87.7131,92.64937,
4.187967,3.61344,0.462532,,2.231934,3.229979,-1.870304,,333.509,201.6089,12.63052,,330.982,110.9141,56.82383,,6.812988,,0.01102819,88.05179,88.90759,
4.141265,3.496699,0.5191069,,2.231934,3.229979,-1.870304,,332.991,201.7392,12.70796,,330.982,110.9141,56.82383,,6.915527,,0.009201822,86.00776,83.57404,
4.139108,3.472117,0.576766,,2.231934,3.229979,-1.870304,,332.6926,201.6872,12.73129,,330.982,110.9141,56.89709,,7.018555,,0.002197058,85.08839,78.03123,
4.141376,3.451923,0.6166229,,2.235009,3.229979,-1.874981,,332.604,201.6838,12.73556,,330.982,110.8905,56.82384,,7.121094,,0.003852411,84.41789,76.34019,
4.156728,3.427382,0.6764278,,2.235009,3.229979,-1.874981,,332.573,201.5892,12.73058,,330.9803,110.964,56.82336,,7.227539,,0.004275945,84.27715,83.04049,
4.176618,3.377887,0.7347374,,2.238088,3.229979,-1.879656,,332.477,201.789,12.63029,,330.9803,110.9404,56.89661,,7.335449,,0.008630068,83.73537,89.62784,
4.204111,3.351408,0.8229961,,2.241167,3.229979,-1.884331,,332.2192,201.8847,12.51492,,330.9787,110.9903,56.82288,,7.442383,,0.0031577,83.76995,91.39439,
