-14.14141,4.319357,-6.155118,,3.70885,2.589357,-7.176662,,335.6389,179.9952,68.0485,,335.6389,179.9952,313.3466,,0.01000977,,,
-14.14141,4.319357,-6.155118,,3.70885,2.589357,-7.176662,,335.6389,179.9952,68.04851,,335.5656,180.0514,313.3025,,0.1230469,,,
-14.14141,4.319357,-6.155118,,3.70885,2.589357,-7.176662,,335.6389,179.939,69.11804,,335.6389,180.0515,313.3757,,0.2387695,,,
-14.14141,4.319357,-6.155118,,3.70885,2.589357,-7.176662,,335.6389,179.9952,70.39236,,335.5656,180.0514,313.3757,,0.3463135,,,
-13.92841,4.577257,-6.365147,,3.70885,2.589357,-7.176662,,329.7729,181.0427,71.11252,,335.5656,180.0514,313.3025,,0.4498291,,,
-12.69596,5.179211,-7.220978,,3.70885,2.589357,-7.176662,,313.0396,183.6902,71.13518,,335.7121,179.9952,313.3466,,0.5531006,,,
-10.98236,5.852493,-7.564947,,3.70885,2.589357,-7.176662,,303.7239,200.4862,62.31528,,335.6389,179.939,327.0143,,0.6555176,,,
-9.130316,6.432277,-7.62187,,3.70885,2.589357,-7.176662,,311.3585,227.8972,46.46741,,335.5656,179.9952,350.0424,,0.7578125,,,
-8.383732,6.291514,-6.701405,,3.487054,2.832853,-7.3925,,317.122,239.0214,42.45079,,330.9091,177.8527,348.6155,,0.8730469,,,
-7.881489,6.142726,-5.53891,,2.249255,4.369797,-7.94388,,326.5387,249.626,33.54432,,318.0517,165.1765,349.679,,0.9844971,,,
-7.362296,5.362119,-5.041361,,-0.01156926,6.313223,-7.600516,,333.5497,258.2569,28.436,,325.6819,134.5396,1.143472,,1.089111,,,
-7.039361,4.664852,-4.762394,,-0.6551378,6.325117,-6.488716,,331.4465,261.8521,23.78152,,340.6458,123.2492,351.0056,,1.201416,,,
-6.646877,4.14184,-4.147938,,-0.9497898,5.542874,-5.121086,,332.3344,262.278,21.53897,,344.0429,120.2582,351.9498,,1.303101,,,
-6.431836,3.896733,-3.846841,,-1.159627,4.814267,-4.512746,,334.623,262.3852,20.757,,341.9357,118.352,355.2342,,1.410034,,,
-6.152613,3.585432,-3.450001,,-1.079804,4.50921,-4.238016,,335.3299,263.9631,17.3901,,341.4099,117.0102,353.95,,1.525146,,,
