-1.17935,3.862121,-0.6706109,,1.397628,2.954508,1.280718,,336.8888,239.9472,354.7961,,16.32705,119.6887,298.0948,,0.008056641,,89.37708,94.04382,113.1247,
-1.348829,3.948602,-0.94841,,1.397628,2.954508,1.280718,,338.5384,239.8852,359.0119,,16.32705,119.6887,298.0948,,0.1137695,,99.78215,94.00928,111.5593,
-1.648192,3.954038,-1.430841,,1.397628,2.954508,1.280718,,338.1578,237.7717,1.640457,,16.32506,119.6154,298.0945,,0.2209473,,101.0878,96.38817,103.1437,
-1.969514,3.955619,-1.91328,,1.397628,2.954508,1.280718,,337.8483,236.5833,6.314316,,16.32705,119.6887,298.0948,,0.3266602,,90.3292,92.69974,100.1441,
-2.343551,3.9996,-2.785041,,1.397628,2.954508,1.280718,,337.2797,236.4117,9.934545,,16.32506,119.6154,298.0945,,0.4304199,,79.63412,87.75177,90.78495,
-2.615953,4.216124,-3.612033,,1.397628,2.954508,1.280718,,336.8713,237.1105,11.23936,,16.32506,119.6154,298.0945,,0.5371094,,78.85377,87.30292,77.40855,
-3.129272,4.654504,-4.599323,,1.397628,2.954508,1.280718,,337.2426,237.8199,11.5465,,16.32506,119.6154,298.0945,,0.642334,,77.64369,78.71705,72.17222,
-3.670717,4.922032,-5.145972,,1.397628,2.954508,1.280718,,337.1738,237.8308,11.92749,,16.40027,119.6866,298.0942,,0.7495117,,77.25475,75.25241,75.03807,
-3.89614,5.166699,-5.054694,,1.397628,2.954508,1.280718,,338.9334,235.7354,12.63144,,16.32506,119.6154,298.0945,,0.8525391,,82.45202,81.48296,76.80708,
-3.492803,5.10262,-4.411477,,1.374949,2.94305,1.278343,,340.4361,232.7818,13.46385,,16.31577,119.709,298.1669,,0.9597168,,83.46592,88.24384,83.85628,
-2.928523,4.865897,-3.414954,,1.259594,2.113889,1.271771,,342.4274,230.0372,14.80983,,13.81293,119.6945,298.6816,,1.063965,,84.09882,93.12012,96.61612,
-2.683585,4.702163,-2.811712,,1.293762,1.994643,1.24961,,343.046,229.1234,15.30585,,10.61068,119.6645,298.504,,1.170654,,87.62344,95.80347,102.3244,
-2.793591,4.664964,-2.214818,,1.294242,1.978328,1.249781,,343.9841,228.4157,15.87164,,10.16985,119.6002,298.5053,,1.276611,,94.81259,96.9838,105.4382,
-2.952125,4.658943,-2.036841,,1.292453,1.978328,1.254845,,344.9126,228.403,16.10123,,10.16985,119.6238,298.5054,,1.381836,,97.69058,95.48138,106.3697,
