-2.383993,3.556151,-2.161668,,3.491346,2.82825,2.411366,,340.2311,233.3306,15.82243,,15.09502,113.9523,254.6613,,0.008178711,,89.90894,94.13129,99.50757,
-2.416731,3.522612,-2.193013,,3.491346,2.82825,2.411366,,339.9492,233.5834,15.54466,,15.03839,114.0402,254.6659,,0.1165161,,86.62772,88.81458,94.20319,
-2.420021,3.553356,-2.207479,,3.491346,2.82825,2.411366,,339.7301,233.6711,14.73311,,15.09502,113.9523,254.6613,,0.2197266,,82.26662,83.50997,83.31595,
-2.423649,3.52126,-2.202471,,3.491346,2.82825,2.411366,,339.599,233.9029,14.65222,,15.10998,114.0242,254.6617,,0.3271484,,79.59262,80.58933,75.22497,
-2.627259,3.85184,-2.430186,,3.491346,2.82825,2.411366,,339.5531,234.6069,14.61241,,15.10998,114.0242,254.6617,,0.4324951,,76.69115,78.83714,73.65443,
-2.954824,4.39137,-2.683644,,3.491346,2.82825,2.411366,,340.991,234.7402,14.60496,,15.10998,114.0242,254.735,,0.5394897,,78.28082,81.51432,77.08016,
-3.153187,4.555372,-2.735649,,3.453879,2.8217,2.513964,,341.7902,233.4145,13.18128,,14.87901,118.2076,268.2598,,0.6425171,,83.4929,86.36653,83.55813,
-3.239021,4.510632,-2.505909,,3.453879,2.8217,2.513964,,342.2346,231.9201,13.42941,,14.64497,119.6161,269.4153,,0.7474976,,86.18286,88.66221,88.3885,
-3.400251,4.432375,-2.207943,,3.464919,2.59862,2.476259,,342.8213,230.2224,14.17012,,13.9013,119.8166,269.5366,,0.8540039,,87.75669,89.20523,93.28674,
-3.614646,4.399455,-1.972394,,3.468032,2.533331,2.468086,,343.1865,228.2826,14.16534,,13.25634,119.8861,269.6428,,0.960144,,87.52638,88.4858,95.68098,
-3.681898,4.444994,-1.827027,,3.457925,2.525678,2.464953,,343.4244,226.5561,12.13794,,12.93639,120.1908,269.7137,,1.067383,,86.86524,88.3138,93.91002,
-3.728882,4.42529,-1.727981,,3.460302,2.378792,2.465691,,343.658,225.6755,11.41765,,12.49922,121.7398,269.5692,,1.174683,,86.22308,87.83008,90.19099,
-3.867719,4.441126,-1.387564,,3.482872,2.362473,2.394948,,344.2312,224.1567,11.52919,,10.60485,126.3871,272.8046,,1.279968,,83.38931,85.10566,83.79904,
-3.904333,4.361244,-1.189458,,3.514711,2.378792,2.295066,,344.4944,223.3767,11.05194,,5.332941,128.6415,286.3116,,1.385559,,80.2516,82.24604,79.73411,
-3.881688,4.243644,-1.126762,,3.568131,2.395059,2.054514,,344.065,223.1993,10.77425,,355.9695,122.4486,297.6832,,1.492065,,78.46832,80.89744,76.11803,
-3.851074,4.143894,-1.109108,,3.595845,2.361936,1.589174,,343.3975,223.0257,10.61628,,353.158,118.4651,293.6186,,1.595154,,79.27499,81.46569,77.09232,
-3.815683,4.044539,-1.101855,,3.418257,2.137859,1.31706,,342.9587,222.8586,10.62375,,349.1561,118.2412,293.8225,,1.698914,,81.2802,82.80859,81.19023,
-3.812562,4.017192,-1.081875,,3.397039,2.143297,1.36732,,342.7605,222.5506,10.71773,,347.899,116.8262,296.5135,,1.803894,,82.51308,83.71582,82.97066,
-3.787169,4.002564,-1.065786,,3.390077,2.143297,1.384119,,343.3076,221.8097,10.69228,,347.9096,116.5488,297.0187,,1.908447,,82.89845,84.15435,83.38922,
-3.774746,3.947078,-1.014043,,3.38678,2.137859,1.392594,,343.9064,220.7086,10.74889,,347.9096,116.5959,297.0919,,2.01178,,82.02012,83.82498,82.60415,
-3.798616,3.913133,-0.9225683,,3.385047,2.137859,1.3968,,344.4152,219.267,11.25894,,347.8849,116.476,297.088,,2.118042,,81.7154,83.48183,81.25481,
-3.83627,3.818345,-0.8533864,,3.385047,2.137859,1.396799,,344.6385,218.0254,12.28089,,347.9571,116.463,297.0906,,2.221497,,81.36595,83.16827,81.09869,
-3.98337,3.815082,-0.7529368,,3.385048,2.137859,1.3968,,344.9187,217.2636,13.52062,,347.9448,116.3913,297.0887,,2.325012,,80.90335,82.68035,80.48191,
-3.986129,3.792922,-0.7484398,,3.383317,2.137859,1.401002,,344.7783,217.1793,13.52064,,347.8603,116.356,297.1573,,2.427185,,80.04853,82.83466,78.9799,
-3.986445,3.806562,-0.7508845,,3.383317,2.137859,1.401002,,344.7164,217.1677,13.47025,,347.8603,116.356,297.084,,2.533997,,78.82725,82.19793,77.79783,
-3.987522,3.733745,-0.7405572,,3.383317,2.137859,1.401002,,344.722,217.2106,13.56792,,347.8603,116.356,297.084,,2.640503,,79.83117,81.58685,78.4372,
-4.018101,3.676484,-0.6729107,,3.378365,2.136934,1.398964,,344.402,216.743,13.83986,,347.8568,116.351,297.1076,,2.742065,,81.49189,82.6825,80.71095,
-4.006284,3.676553,-0.6570559,,3.378365,2.136934,1.398964,,343.9582,216.6811,13.85411,,347.9166,116.2663,297.1084,,2.847168,,82.17033,83.64443,82.64682,
-3.986198,3.681865,-0.6289706,,3.375146,2.136013,1.39272,,343.8123,216.503,13.78454,,347.9131,116.2378,297.132,,2.949097,,82.1683,84.54389,83.70993,
-4.004538,3.694695,-0.6154118,,3.375146,2.136013,1.39272,,344.0761,216.4995,13.86416,,347.9008,116.1661,297.1301,,3.05658,,81.6207,84.81853,83.03184,
-4.095905,3.8245,-0.7131095,,3.371928,2.135094,1.38647,,344.3073,216.9883,13.85165,,347.8973,116.1375,297.1537,,3.159546,,80.76205,83.55567,80.77575,
-4.16963,3.848153,-0.6818604,,3.371928,2.135094,1.38647,,344.6568,216.5372,14.11845,,347.8973,116.1375,297.1537,,3.266479,,80.20139,81.67951,78.58829,
-4.252952,3.799808,-0.4736848,,3.366976,2.134175,1.38443,,344.8872,215.5297,14.88961,,347.8216,116.1454,297.1746,,3.37207,,79.35484,80.74249,77.01056,
-4.152372,3.659122,-0.3623977,,3.366976,2.134175,1.38443,,344.77,215.2444,14.91799,,347.8816,116.0608,297.2487,,3.478455,,79.61481,81.6889,77.92316,
-4.069799,3.502114,-0.2733259,,3.363763,2.13326,1.378174,,344.4995,215.1087,15.68713,,347.8903,116.1041,297.2009,,3.583069,,80.46977,82.7558,79.78608,
-4.06236,3.487717,-0.2372684,,3.363763,2.13326,1.378175,,344.3729,215.0535,16.56944,,347.8181,116.1169,297.1982,,3.690491,,80.58745,83.32868,80.37883,
-4.141742,3.499608,-0.1813812,,3.358813,2.132347,1.376131,,344.6493,214.9601,17.68111,,347.8868,116.0991,297.2245,,3.794006,,81.49957,82.9352,79.94655,
-4.228191,3.512845,-0.1263018,,3.358813,2.132347,1.376131,,344.8704,214.7409,18.12525,,347.8747,116.0273,297.2227,,3.899536,,82.64465,82.21126,80.22176,
-4.252769,3.42188,-0.09166813,,3.355602,2.131435,1.369869,,344.6387,214.4254,18.33841,,347.8712,115.9988,297.3195,,4.003479,,82.1899,82.7511,82.19546,
-4.282775,3.389857,-0.06482601,,3.350651,2.130526,1.367823,,344.5128,214.3281,18.51466,,347.8677,115.9938,297.3431,,4.110535,,81.21117,84.55518,83.34476,
-4.342748,3.341235,-0.02785778,,3.3457,2.12962,1.365776,,344.4751,214.1009,18.66003,,347.8643,115.9889,297.3668,,4.214478,,0.03015322,87.16358,83.03498,
-4.423905,3.345733,0.02624035,,3.335797,2.127811,1.361683,,344.5974,213.5541,18.9355,,347.8574,115.9789,297.3408,,4.317261,,0.001062966,86.91704,83.43871,
-4.541157,3.410714,0.1057596,,3.314535,2.123331,1.34298,,344.8002,212.6245,19.19711,,347.8283,115.8351,297.4571,,4.424622,,0.02186445,84.30574,84.94772,
-4.549802,3.412991,0.1123428,,3.309583,2.122442,1.340927,,344.8653,212.3314,19.359,,347.813,115.7582,297.5522,,4.52655,,0.0009550598,85.22727,83.25458,
-4.505684,3.459853,0.05261707,,3.304631,2.121555,1.338876,,344.6743,212.6663,19.22952,,347.8096,115.7532,297.5025,,4.632935,,0.003087049,83.81184,81.69044,
-4.03898,3.739616,-0.4627666,,3.299678,2.12067,1.336824,,343.4481,215.13,16.54154,,347.7945,115.6763,297.5244,,4.737305,,0.002688847,84.32271,80.66708,
-3.151542,3.901465,-1.113389,,3.299677,2.12067,1.336824,,342.9084,217.3754,13.03178,,347.7222,115.6887,297.595,,4.847412,,0.001330595,83.87512,82.25829,
-1.916278,3.949728,-1.45625,,3.297922,2.12067,1.341063,,340.5582,218.1597,11.68915,,347.734,115.7842,297.5236,,4.953918,,0.0008183722,84.13312,83.84988,
-0.4751749,4.082638,-1.545301,,3.297922,2.12067,1.341063,,339.5546,220.4036,12.85999,,347.734,115.7842,297.5236,,5.054504,,0.0005692582,86.51395,84.47224,
0.1727662,4.144129,-1.487667,,3.297922,2.12067,1.341063,,339.505,221.2089,14.07419,,347.734,115.7842,297.5236,,5.158997,,0.0002985474,86.11068,85.18986,
0.9586358,4.258629,-1.289989,,3.297922,2.12067,1.341063,,339.5128,221.2277,14.60933,,347.7945,115.6999,297.5244,,5.26416,,0.003969602,84.91057,84.70188,
1.471098,4.362685,-1.168565,,3.296169,2.12067,1.345303,,339.1113,220.6514,13.37423,,347.7945,115.7234,297.5244,,5.365967,,0.003225628,83.5413,82.91037,
1.955994,4.484349,-1.078815,,3.296169,2.12067,1.345303,,338.9945,220.9221,13.18414,,347.7222,115.7359,297.5218,,5.466187,,0.0025873,82.54333,79.88154,
2.283326,4.579188,-1.052757,,3.296169,2.12067,1.345304,,340.3636,218.8844,13.37288,,347.7945,115.7234,297.5977,,5.575928,,0.0006609748,81.76218,77.85822,
2.587137,4.669085,-1.034162,,3.322484,2.126108,1.281711,,341.4905,215.5299,13.14243,,347.7694,115.6936,297.6021,,5.682495,,0.001328074,82.28126,79.42045,
2.792458,4.664722,-1.121393,,3.434599,2.12788,1.050418,,342.258,213.7774,12.46339,,347.2328,115.1431,298.2802,,5.783386,,0.0009630919,83.95548,81.43285,
3.037501,4.508849,-1.368906,,3.630503,2.137859,0.8442917,,341.8266,211.5365,11.31389,,346.1844,115.5705,298.8221,,5.889404,,0.0001897841,84.98493,83.88101,
3.100763,4.519608,-1.533992,,3.645922,2.141579,0.8617096,,339.4496,210.5198,10.42881,,345.9388,115.8361,298.7933,,5.997498,,0.0001759461,84.60497,84.3259,
3.155438,4.564767,-1.662463,,3.642022,2.141579,0.8699036,,337.0332,209.5152,4.733437,,345.9388,115.8832,298.7933,,6.10498,,0.0002734747,83.7271,82.48685,
3.175977,4.549092,-1.621378,,3.653638,2.143452,0.8704066,,336.1663,209.1648,2.148307,,346.0325,115.9294,298.7519,,6.211487,,0.0008457483,82.79845,79.61777,
3.387392,4.522763,-1.628581,,3.739081,2.152946,0.8161492,,336.2367,208.1172,0.2730046,,346.0829,115.9808,298.5291,,6.312439,,0.0008806495,81.01511,76.48158,
3.444188,4.257207,-1.552545,,3.791636,2.158747,0.7816668,,336.1543,207.6169,359.512,,345.9728,116.2014,298.4684,,6.412842,,0.0004091356,80.81829,76.57485,
3.505679,3.936155,-1.461048,,3.791636,2.158747,0.7816668,,335.0148,207.2089,356.729,,345.9008,116.2151,298.4651,,6.52002,,0.001194307,82.48995,79.30669,
3.508587,3.822284,-1.46256,,3.791636,2.158747,0.7816668,,334.3484,206.4868,356.1878,,345.888,116.1438,298.4622,,6.620605,,0.0004769455,83.52214,81.10834,
3.563263,3.811868,-1.342424,,3.787671,2.158747,0.7897396,,333.8473,206.2308,355.9617,,345.9008,116.2623,298.5383,,6.726013,,0.000275731,83.75484,81.84754,
3.680027,3.829651,-1.181334,,3.78569,2.158747,0.7937775,,334.1057,206.4241,355.7823,,345.8879,116.2145,298.6819,,6.830261,,0.0006333241,82.91994,80.6857,
3.897475,3.89733,-1.037527,,3.781735,2.158747,0.8018579,,334.8868,207.3475,354.9117,,345.8879,116.2616,298.6819,,6.934143,,0.000581488,82.0382,78.47015,
4.044133,3.920573,-0.8176923,,3.779759,2.158747,0.8058996,,335.0293,208.2844,354.2987,,345.8879,116.2852,298.6819,,7.042664,,0.000228865,81.36285,77.54634,
4.131226,3.924958,-0.6319909,,3.777785,2.158747,0.8099394,,335.3823,209.7504,353.8236,,345.888,116.3087,298.6819,,7.150513,,0.0009573875,82.72146,80.36214,
4.130321,3.920517,-0.606266,,3.777785,2.158747,0.8099394,,335.6122,210.9308,353.6201,,345.96,116.295,298.7585,,7.251038,,0.0006283363,84.02592,82.50798,
4.189686,3.898962,-0.3592949,,3.772981,2.157774,0.8075962,,335.5623,212.1404,353.3623,,345.883,116.303,298.7787,,7.355896,,7.702483E-05,84.72836,83.71109,
4.243931,3.857436,-0.136301,,3.772981,2.157774,0.8075962,,335.4451,213.3083,353.1263,,345.955,116.2893,298.782,,7.467651,,0.0002055506,84.25333,83.51029,
4.275381,3.838262,0.06089973,,3.772981,2.157774,0.8075962,,335.6744,214.1497,353.5054,,345.883,116.303,298.7787,,7.570007,,0.0006210079,83.14898,80.85316,
4.237887,3.814593,0.07436848,,3.772981,2.157774,0.8075962,,335.7701,214.5555,353.991,,345.883,116.303,298.7787,,7.671082,,0.0007782746,82.66975,78.30367,
4.228964,3.766288,0.152154,,3.771008,2.157774,0.8116407,,335.8276,214.713,353.9494,,345.955,116.3128,298.782,,7.776917,,0.0005788573,83.62931,77.96497,
4.200471,3.649669,0.1793833,,3.766201,2.156804,0.8092961,,336.0215,214.9095,354.0352,,345.95,116.3071,298.8055,,7.880554,,0.002576622,84.2358,81.27147,
4.140847,3.595633,0.1917315,,3.766201,2.156804,0.8092961,,336.0205,214.8458,354.1731,,345.95,116.3071,298.8055,,7.986633,,0.003394453,84.82779,83.18013,
4.140629,3.543911,0.2748833,,3.76226,2.156804,0.8173914,,335.7874,214.6841,354.1941,,345.95,116.3542,298.8055,,8.097961,,0.0009086924,85.59798,84.09922,
