-13.08778,6.090096,-1.915207,,9.665242,5.648929,0.6734328,,335.5657,180.1078,48.33052,,335.6391,179.9954,306.9744,,0.008056641,,,
-13.08778,6.090098,-1.915207,,9.665244,5.648925,0.6734376,,335.5656,180.0514,48.30145,,335.6388,179.9389,306.872,,0.1151123,,,
-13.08778,6.090101,-1.915213,,9.66524,5.648929,0.6734343,,335.5657,180.051,48.37486,,335.7124,179.9951,306.9743,,0.2225342,,,
-13.08778,6.090096,-1.91519,,9.665244,5.648929,0.6734333,,335.5657,180.1079,48.33048,,335.6385,179.9398,306.9449,,0.3292236,,,
-13.08777,6.090098,-1.915207,,9.665243,5.648932,0.6734338,,335.639,180.0516,48.08158,,335.6391,179.9956,306.9742,,0.4362793,,,
-13.08777,6.0901,-1.915211,,9.665243,5.648929,0.6734395,,335.639,179.9389,42.74975,,335.639,179.9952,324.9193,,0.5444336,,,
-13.08777,6.090103,-1.915209,,9.665242,5.648924,0.6734338,,335.6389,179.9951,42.33943,,335.6389,179.9951,11.57648,,0.6500244,,,
-12.48567,6.863052,-2.392654,,9.645664,5.683715,0.6459451,,324.2206,181.6541,43.18718,,335.3289,179.7885,40.81651,,0.7509766,,,
-11.37731,7.768983,-3.028157,,8.335773,6.761153,0.09348488,,314.9859,182.3309,43.2948,,323.7447,176.3264,37.29324,,0.8580322,,,
-8.379819,9.060129,-2.76159,,5.244039,9.363491,1.062432,,312.3271,190.7467,39.69669,,319.5573,166.5795,45.00261,,0.9654541,,,
-6.196346,8.263571,-0.8745513,,3.614822,9.287323,2.825294,,321.1948,208.5547,33.62334,,334.691,149.3885,52.12607,,1.072144,,,
-5.626733,6.823083,0.3392291,,3.072193,8.317163,3.893817,,325.1041,216.2733,32.92612,,343.2845,137.7743,52.79675,,1.179199,,,
-4.928576,5.525564,1.752836,,2.437769,7.246347,4.781773,,326.4415,225.679,24.47634,,339.7144,130.3137,95.70201,,1.286133,,,
-4.750282,4.910133,2.501722,,2.314605,5.889418,4.915381,,329.0447,231.7835,23.39256,,331.3834,122.0341,132.3114,,1.393188,,,
-4.622408,4.097733,2.881188,,2.167447,5.144656,4.951371,,330.7375,236.9731,20.56125,,323.5517,116.7893,139.9679,,1.500244,,,
-4.424586,3.869511,3.080202,,2.503469,4.846158,4.86853,,331.0047,239.9971,19.6076,,321.4966,117.0084,139.1028,,1.607544,,,
-4.390594,3.747419,3.343479,,2.708492,4.755107,5.15788,,331.4632,243.1469,17.21427,,325.064,115.3957,88.03725,,1.714355,,,
-4.304425,3.756394,3.549118,,3.227451,4.271935,5.326994,,332.496,244.6804,13.46466,,329.2086,116.0709,66.27436,,1.821533,,,
-4.115427,3.774213,3.574625,,3.753609,3.45151,5.982608,,333.8445,246.1707,11.25076,,333.2957,114.973,53.92043,,1.928467,,,
-4.134236,3.770659,3.49897,,3.906805,3.189273,5.984769,,334.4648,248.8393,9.227777,,335.3549,110.6394,46.67113,,2.0354,,,
-4.129418,3.755011,3.424071,,3.894152,3.188844,5.964984,,334.7088,250.3126,7.395515,,339.1158,106.8484,36.87006,,2.142456,,,
-4.104986,3.528405,3.029685,,4.024433,3.019035,5.731379,,333.9985,252.6814,4.597119,,343.9931,101.1751,37.20248,,2.249512,,,
-4.085019,3.427179,3.004171,,4.028385,3.008537,5.731102,,333.1782,253.2209,3.276904,,343.8727,100.6023,41.12548,,2.356567,,,
-4.014127,3.263439,3.04724,,4.032705,2.998039,5.73596,,332.6271,252.9671,2.796752,,344.5874,100.4472,40.38445,,2.463989,,,
-3.908769,3.250753,3.053681,,4.013968,2.970224,5.752772,,332.4805,252.0725,5.443546,,345.1009,101.4345,37.65233,,2.571045,,,
-3.885991,3.194094,3.135756,,4.007195,2.921388,5.820469,,332.5336,251.5053,6.383379,,345.2042,102.1728,35.10189,,2.677612,,,
-3.881344,3.194787,3.20547,,4.004837,2.899798,5.825823,,332.415,250.9203,6.476422,,345.2635,101.8986,34.74283,,2.784668,,,
-3.871787,3.196495,3.281669,,4.003756,2.894402,5.820732,,332.4199,250.5903,6.422365,,345.2635,101.8749,34.6696,,2.891724,,,
-3.818552,3.207334,3.282628,,4.00172,2.878204,5.82089,,332.4984,250.705,6.174511,,345.26,101.8014,34.59805,,2.998657,,,
-3.792284,3.212725,3.302218,,4.00172,2.878205,5.820889,,332.5381,250.6915,6.0507,,345.2635,101.8749,34.52331,,3.105713,,,
-3.786326,3.208421,3.302313,,4.000371,2.867408,5.820994,,332.5687,250.843,5.961971,,345.3332,101.7979,34.59883,,3.213013,,,
-3.781004,3.209527,3.302414,,3.999703,2.862008,5.821043,,332.6602,250.9095,5.948804,,345.2635,101.8749,34.52332,,3.319824,,,
-3.791706,3.345854,3.26475,,3.999033,2.856609,5.821095,,332.5961,251.0537,5.917245,,345.2076,102.2461,34.58813,,3.42688,,,
-3.791618,3.440545,3.12503,,3.999034,2.856608,5.821095,,332.6841,251.6033,5.142322,,345.2738,102.0956,34.5915,,3.533936,,,
-3.720414,3.473541,2.984969,,3.998369,2.851209,5.821147,,332.7486,252.4348,4.873191,,345.1939,101.9523,34.59362,,3.640991,,,
-3.719448,3.476478,2.944518,,3.997706,2.845809,5.821197,,332.8413,253.3281,4.896525,,345.1938,101.9521,34.52079,,3.747925,,,
-3.71974,3.476809,2.843164,,3.997708,2.84581,5.821201,,332.8819,253.8413,5.127206,,345.1939,101.9523,34.59346,,3.85498,,,
-3.690855,3.484674,2.727849,,3.997045,2.840409,5.821249,,333.0325,254.0538,4.897374,,345.1938,101.9523,34.59368,,3.962036,,,
-3.677386,3.497113,2.699924,,3.997046,2.840408,5.821251,,333.0756,254.0375,4.510463,,345.1974,102.0258,34.51923,,4.069458,,,
-3.679321,3.530615,2.698062,,3.997046,2.840407,5.821251,,332.8262,253.3899,5.106964,,345.1938,101.9523,34.59355,,4.176025,,,
-3.677327,3.53256,2.68905,,4.002454,2.84069,5.820838,,332.8015,253.0126,5.10673,,345.1113,101.9614,34.49759,,4.283447,,,
-3.67825,3.541879,2.694719,,4.002455,2.840687,5.820833,,332.7811,252.7426,5.057017,,345.1078,101.8879,34.57273,,4.390503,,,
-3.651628,3.629847,2.721448,,4.002451,2.840687,5.820833,,333.1964,251.2805,5.624711,,345.1113,101.9616,34.57048,,4.497192,,,
-3.637024,3.855997,2.749613,,4.002453,2.840688,5.820835,,333.8154,251.4464,5.975771,,345.1809,101.8843,34.57304,,4.604248,,,
-3.682793,4.285708,2.693476,,4.002456,2.84069,5.820837,,333.9727,250.5464,6.95409,,345.1115,101.9615,34.49744,,4.711304,,,
-3.663816,4.918994,2.638029,,4.001661,2.840688,5.810549,,334.0753,250.3568,7.928766,,345.1811,101.8373,34.57333,,4.818237,,,
-3.654103,5.673121,2.569503,,4.000501,2.840688,5.79511,,334.5248,252.1113,7.001257,,345.038,101.8474,34.56977,,4.925537,,,
-3.626085,6.536233,2.431474,,3.999549,2.851489,5.764147,,335.1977,254.0297,5.383082,,344.8917,101.7133,34.49486,,5.032349,,,
-3.572794,7.391568,2.22401,,3.99955,2.851491,5.764146,,335.9383,254.6131,3.505388,,344.7489,101.7943,34.4915,,5.139526,,,
-3.533895,7.679913,2.147888,,3.999553,2.851489,5.764146,,336.2801,256.3263,2.05987,,344.749,101.7946,34.41762,,5.24646,,,
-3.57649,7.519532,2.190036,,3.999179,2.851487,5.759001,,337.441,263.1127,352.2979,,344.7488,101.7708,34.49111,,5.353394,,,
-3.592685,7.375921,2.221061,,3.994062,2.856608,5.754196,,337.9136,265.5109,346.5595,,344.6851,101.7452,34.5123,,5.460449,,,
-3.583483,7.283159,2.242381,,3.99473,2.862008,5.754151,,338.2432,266.4921,343.6991,,344.6816,101.6715,34.51392,,5.567505,,,
-3.566636,7.235957,2.254996,,4.001486,2.873088,5.753665,,338.3956,266.8036,342.4714,,344.6722,101.6772,34.41883,,5.674561,,,
-3.555903,7.217204,2.262005,,4.1574,2.919609,5.73739,,338.523,266.8526,342.1585,,344.4084,102.922,33.79043,,5.781616,,,
-3.550857,7.214455,2.26248,,4.742889,3.176908,5.705419,,338.6784,266.7552,342.3615,,344.3545,104.8586,31.59044,,5.889038,,,
-3.200896,7.005774,2.594954,,5.022244,3.367553,5.713789,,336.3505,255.8603,352.5908,,345.7104,105.7511,30.74491,,5.995605,,,
-2.709869,6.757243,2.858711,,5.03001,3.378974,5.722704,,337.1273,252.6911,1.378899,,345.9634,106.1442,30.71291,,6.103027,,,
-2.305002,6.676272,3.004203,,5.031574,3.384351,5.732082,,333.9828,254.7189,359.9606,,346.0832,105.9528,30.80004,,6.209961,,,
