-5.5,-3.551069,4.81142,,5.500014,-3.551064,4.811417,,335.7122,179.9952,9.598835,,336.1517,179.9387,14.62372,,0.04882813
-5.5,-3.55106,4.81142,,5.500001,-3.551065,4.811416,,335.7121,179.9389,9.569682,,336.1516,179.9387,14.62367,,0.1523438
-5.500001,-3.551066,4.811417,,5.50001,-3.551066,4.811413,,335.7122,179.9389,9.569751,,336.1516,179.8821,14.59478,,0.2636719
-5.5,-3.551069,4.811418,,5.5,-3.551068,4.81142,,335.7121,179.9952,9.598894,,336.0783,179.9387,14.55048,,0.3808594
-5.5,-3.551069,4.81142,,5.5,-3.551067,4.81142,,335.6389,179.9952,9.52561,,336.1516,179.8821,14.66795,,0.5
-5.5,-3.551067,4.811415,,5.500008,-3.551065,4.81142,,335.7122,179.9389,9.569752,,336.1517,179.9388,14.62362,,0.6074219
-5.5,-3.551063,4.811415,,5.500012,-3.551069,4.811416,,335.7121,179.9389,9.569707,,336.1516,179.9952,14.57949,,0.7167969
-5.500008,-3.551069,4.81142,,5.5,-3.551065,4.811419,,335.6387,179.7702,10.50775,,336.1515,179.9386,14.69711,,0.8183594
-5.500001,-3.551067,4.81142,,5.5,-3.551067,4.811419,,335.6388,179.939,14.18419,,336.1516,179.8821,14.66797,,0.9238281
-5.5,-3.551069,4.81142,,5.500002,-3.551065,4.811416,,335.639,179.9952,15.75152,,336.1516,179.9387,14.62364,,1.042969
-5.500005,-3.551066,4.811419,,5.500005,-3.551059,4.811419,,335.6389,179.9952,15.89797,,336.1516,179.8822,14.59473,,1.160156
-5.5,-3.551069,4.81142,,5.500016,-3.551065,4.811411,,335.6389,179.9952,13.0414,,335.6388,179.9953,14.35971,,1.261719
-5.5,-3.551067,4.81142,,5.5,-3.551065,4.811419,,335.6389,179.9952,10.62432,,335.6388,179.9953,14.28651,,1.375
-5.617638,-2.781761,3.607069,,5.5,-3.551069,4.81142,,329.6229,180.6645,1.375613,,335.5657,179.9952,14.28653,,1.476563
-5.826296,-1.837997,3.161721,,5.5,-3.551064,4.811416,,332.1379,181.1381,353.9781,,335.7853,179.9952,14.28657,,1.582031
-5.821578,-2.185927,2.939118,,5.5,-3.551064,4.81142,,334.3725,181.6561,352.1279,,335.6388,179.9952,14.28652,,1.683594
-5.825012,-2.253346,2.833567,,5.500016,-3.388636,4.571968,,334.2417,181.4551,354.5812,,334.238,179.9383,15.72396,,1.791016
-5.827019,-2.290642,2.77167,,5.5,-2.527831,3.802451,,334.2516,182.257,355.9055,,332.5497,178.3354,23.40045,,1.908203
-5.806641,-2.351339,2.334918,,5.473114,-1.299404,1.937755,,331.9942,181.8709,348.7559,,329.512,175.1394,31.20836,,2.095703
-5.802387,-2.356287,2.332531,,5.314365,-0.8365111,1.260406,,331.7011,181.3039,345.5988,,330.3323,174.7296,33.35147,,2.197266
-5.788918,-2.372714,2.191779,,4.989706,-0.8067927,0.6755276,,330.9476,181.1395,344.7879,,330.2595,174.4749,34.22816,,2.304688
-5.792731,-2.387654,2.051344,,4.311217,-0.7702684,0.1922727,,329.6815,181.6863,343.4691,,330.1041,175.053,35.34905,,2.421875
-5.792947,-2.394577,1.877291,,3.819856,-0.816946,-0.3169498,,328.7878,181.1111,343.7002,,329.7796,173.7984,36.37309,,2.539063
-5.78951,-2.355149,1.295394,,3.553444,-0.6790195,-0.404978,,326.1983,179.5096,344.2335,,331.1154,172.2184,36.99035,,2.640625
-5.796011,-2.090678,1.03626,,3.55394,-0.6712794,-0.4048991,,325.2509,180.632,344.613,,331.1223,172.1418,37.00401,,2.75
-5.835518,-1.828393,0.8388567,,3.556305,-0.6648798,-0.4044836,,326.2952,184.995,344.5704,,331.1384,171.8648,37.07485,,2.851563
-5.831644,-1.818092,0.8003082,,3.558812,-0.6583962,-0.4041159,,326.5511,187.1994,344.5136,,331.1491,171.4312,37.17863,,2.960938
-5.83314,-1.817074,0.7459998,,3.491161,-0.6609087,-0.5232763,,326.3347,192.5593,338.9357,,334.1944,169.4191,37.59672,,3.066406
-5.729362,-1.816357,0.7109852,,3.527471,-0.7932839,-0.4952102,,325.7731,195.2082,333.8369,,334.4264,165.3473,38.35241,,3.175781
-5.577475,-1.799179,0.2747068,,3.353738,-0.349009,-1.162861,,323.7946,198.2269,328.8037,,333.6699,166.2944,39.15928,,3.292969
-5.593755,-1.797842,0.1692357,,3.155581,-0.342155,-1.435064,,323.3475,197.0232,328.0011,,335.1596,164.5375,40.31037,,3.410156
-5.818792,-1.949862,0.128264,,3.11056,-0.3411684,-1.451952,,323.2845,186.9345,334.5554,,336.0568,163.7141,40.48872,,3.517578
-5.807157,-1.952757,0.1768098,,3.116814,-0.3472786,-1.450655,,323.4793,181.9173,337.6302,,336.3279,163.4087,40.53822,,3.621094
-5.849367,-1.971553,0.1572304,,3.123931,-0.2773814,-1.444157,,323.2135,182.7167,339.4182,,336.4505,163.3249,40.60311,,3.726563
-5.990577,-2.086007,0.1494627,,3.123811,-0.3685398,-1.444787,,322.8145,183.4272,339.7833,,336.5535,163.2585,40.67933,,3.835938
-5.987732,-2.094856,0.2229738,,3.123841,-0.3704467,-1.444726,,322.6875,186.9915,339.0635,,336.5437,163.2647,40.68097,,3.953125
-5.931354,-1.966463,0.3517332,,3.123879,-0.3718004,-1.444074,,323.3871,192.2749,338.3637,,336.5041,163.2166,40.68601,,4.054688
-5.800159,-1.877352,0.4655323,,3.123646,-0.3732705,-1.442964,,324.9458,193.6391,338.3456,,336.4594,163.0925,40.70635,,4.164063
-5.63153,-1.870073,0.5327487,,3.12321,-0.3747883,-1.441458,,326.1184,195.3556,338.1768,,336.4049,162.918,40.7284,,4.283203
-5.535344,-1.875811,0.5567541,,3.122619,-0.3762665,-1.439796,,326.7654,197.347,337.3207,,336.3496,162.7214,40.74586,,4.400391
-5.41425,-1.876156,0.5678654,,3.122244,-0.3774681,-1.438313,,327.0318,196.9935,337.3309,,336.2906,162.5616,40.76185,,4.5
-5.333689,-1.876493,0.5795565,,3.121916,-0.3786974,-1.436477,,327.3727,197.0003,337.5565,,336.2061,162.3875,40.77258,,4.611328
-5.101546,-1.88006,0.7262158,,3.121531,-0.3797402,-1.434649,,328.7339,195.6997,338.7972,,336.1198,162.2258,40.7664,,4.710938
-4.883693,-1.877774,0.9500303,,3.120724,-0.3808846,-1.43257,,330.043,195.1861,342.1889,,336.0433,162.0101,40.75414,,4.820313
-4.844856,-1.670799,1.045179,,3.119436,-0.3820763,-1.430462,,330.9521,195.8383,345.5373,,335.9943,161.7482,40.73753,,4.927734
-4.859931,-1.275416,0.9640574,,3.117846,-0.3832798,-1.428237,,332.363,196.3792,345.7592,,335.9543,161.4565,40.71232,,5.035156
-4.996801,-1.225095,0.8446169,,3.116281,-0.3849201,-1.425706,,333.8388,195.888,345.6961,,335.8892,161.1619,40.67262,,5.152344
-5.192575,-1.205359,0.7786231,,3.115127,-0.3871078,-1.422945,,333.8948,195.2767,345.7437,,335.7792,160.9118,40.61718,,5.269531
-5.549523,-1.132035,0.7914724,,3.114383,-0.3888245,-1.420167,,334.0153,192.8772,346.1035,,335.6401,160.7115,40.55529,,5.378906
-5.574899,-1.267764,0.7914476,,3.113876,-0.3904533,-1.417303,,334.0252,191.7524,346.2502,,335.4809,160.5318,40.49333,,5.478516
-5.584157,-1.252025,0.7961922,,3.149197,-0.34869,-1.437226,,334.1342,191.0094,346.2341,,339.3557,162.3423,40.27345,,5.578125
