-5.500015,-1.577986,3.811406,,5.500013,-1.567647,3.811419,,335.6326,179.996,350.5487,,335.712,179.8829,0.3132886,,0.008789063
-5.500023,-1.582296,3.811403,,5.50001,-1.570027,3.811419,,335.6315,179.9958,350.5478,,335.712,179.8828,0.3136843,,0.1152344
-5.500022,-1.586011,3.811401,,5.500012,-1.573287,3.811419,,335.6305,179.9961,350.5469,,335.7119,179.8828,0.3143656,,0.222168
-5.500005,-1.591588,3.811399,,5.500016,-1.575824,3.811419,,335.6295,179.997,350.5451,,335.7119,179.8828,0.3149947,,0.3295898
-5.500005,-1.594816,3.811399,,5.500009,-1.577912,3.811419,,335.6294,179.997,350.5451,,335.7119,179.8825,0.3158021,,0.4365234
-5.499994,-1.597985,3.8114,,5.500018,-1.581308,3.811419,,335.6293,179.9976,350.5438,,335.7119,179.8829,0.3157492,,0.543457
-5.49999,-1.60345,3.811398,,5.500014,-1.585192,3.811419,,335.628,179.9981,350.5419,,335.7119,179.8826,0.3162667,,0.6508789
-5.499996,-1.571188,3.992587,,5.500001,-1.588688,3.811418,,335.7122,179.9389,350.5992,,335.7118,179.882,0.3178338,,0.7578125
-5.5,-1.630449,4.525194,,5.500001,-1.592847,3.811418,,335.6389,179.939,350.526,,335.7118,179.882,0.3178342,,0.8647461
-5.500523,-1.72365,5.107128,,5.500014,-1.596847,3.811418,,335.6814,180.0043,350.5906,,335.7118,179.8825,0.3175878,,0.972168
-5.499439,-1.832318,5.666553,,5.500015,-1.600598,3.811417,,335.6388,179.9088,350.5103,,335.7117,179.8824,0.3182159,,1.079102
-5.548774,-2.330287,5.901929,,5.500013,-3.348566,3.810431,,335.7121,179.9736,350.6289,,335.6552,179.8828,0.3105372,,1.185547
-5.499996,-1.552323,3.822669,,5.500007,-2.665094,3.811422,,335.7122,179.9389,350.5992,,335.7119,179.8826,0.3102482,,1.29248
-5.5,-1.61259,4.365715,,5.5,-2.191534,3.811419,,335.712,179.9952,350.6284,,335.7119,179.8826,0.3117294,,1.399414
-5.499903,-1.68812,4.925333,,5.5,-1.724325,3.811419,,335.6587,179.9801,350.6205,,335.7119,179.8826,0.3117292,,1.506836
-5.499999,-1.796749,5.48666,,5.499251,-3.200194,3.810466,,335.7121,179.9952,350.6284,,335.622,180.021,0.3099519,,1.61377
-5.496525,-2.177313,5.859416,,5.500052,-2.891489,3.81094,,335.6519,179.9503,350.5682,,335.4157,180.2963,359.9861,,1.721191
-5.500182,-2.763871,6.015608,,5.499997,-2.493799,3.811419,,335.7459,179.9953,350.6623,,335.6388,179.939,348.6949,,1.827637
-5.5,-1.574311,4.020817,,5.5,-1.793308,3.81142,,335.712,179.9952,350.6284,,335.6389,179.9952,357.2937,,1.928711
-5.5,-1.634085,4.5573,,5.49618,-2.609789,5.09705,,335.5655,179.9952,350.6284,,335.6938,176.9983,13.02583,,2.035645
-5.50998,-1.546712,4.806049,,5.5,-1.653068,4.754934,,335.0753,180.1223,350.5838,,335.6389,179.9952,23.51544,,2.161621
-5.540327,-1.047822,2.919497,,5.5,-1.594116,4.209937,,330.9203,180.9641,350.8331,,335.6389,179.9952,26.59174,,2.264648
-5.546241,-0.6767664,1.612109,,5.5,-1.551512,3.815501,,328.1214,183.9722,351.3972,,335.6389,179.9952,27.25095,,2.372559
-5.551977,0.2526717,0.3438716,,5.5,-1.609397,4.350834,,325.4668,185.3529,350.9273,,335.5656,179.9952,27.25095,,2.479004
-5.566742,0.4338317,-1.690786,,5.5,-1.543766,3.921984,,324.2869,188.7835,349.3689,,335.6389,179.9952,27.25095,,2.585938
-5.572702,0.7615447,-2.899057,,5.503654,-1.324276,3.420914,,324.9693,188.9671,348.9284,,333.2874,179.9032,27.20689,,2.687988
